Local Date, Local Time, Day Type ID, Total Carriageway Flow, Total Flow vehicles less than 5.2m, Total Flow vehicles 5.21m - 6.6m, Total Flow vehicles 6.61m - 11.6m, Total Flow vehicles above 11.6m, Speed Value, Average Speed in MPH, Cat 1 Speed Count, Cat 2 Speed Count, Cat 3 Speed Count, Cat 4 Speed Count, Cat 5 Speed Count, Cat 6 Speed Count, Cat 7 Speed Count, Cat 8 Speed Count, Cat 9 Speed Count, Cat 10 Speed Count, Cat 11 Speed Count, Cat 12 Speed Count, Cat 13 Speed Count, Cat 14 Speed Count, Cat speed counts included flag, Quality Index, Network Link Id, NTIS Model Version
2022-01-27,03:14:00,3,39,4,10,7,18,95.42,59.29,0,0,0,0,0,0,0,0,3,10,10,9,6,1,True,15,200109898,15
2022-01-27,03:29:00,3,39,7,6,7,19,94.74,58.87,0,0,0,0,0,0,0,0,4,6,14,10,5,0,True,15,200109898,15
2022-01-27,03:44:00,3,44,10,2,15,17,98.94,61.48,0,0,0,0,0,0,0,0,1,8,16,9,5,5,True,15,200109898,15
2022-01-27,03:59:00,3,51,12,3,13,23,95.07,59.08,0,0,0,0,0,0,0,0,0,19,13,13,3,3,True,15,200109898,15
2022-01-27,04:14:00,3,70,13,8,14,35,94.82,58.92,0,0,0,0,0,0,0,2,1,20,22,12,12,1,True,15,200109898,15
2022-01-27,04:29:00,3,67,11,9,11,36,94.10,58.47,0,0,0,0,0,0,0,1,0,23,19,18,4,2,True,15,200109898,15
2022-01-27,04:44:00,3,75,20,13,12,30,96.12,59.73,0,0,0,0,0,0,0,1,2,17,21,24,9,1,True,15,200109898,15
2022-01-27,04:59:00,3,99,32,9,16,42,98.46,61.18,0,0,0,0,0,0,0,0,1,26,24,24,21,3,True,15,200109898,15
2022-01-27,05:14:00,3,119,33,15,21,50,95.91,59.60,0,0,0,0,0,1,0,1,3,27,34,35,15,3,True,15,200109898,15
2022-01-27,05:29:00,3,176,59,11,24,82,96.79,60.14,0,0,0,0,0,0,0,0,3,49,49,44,23,8,True,15,200109898,15
2022-01-27,05:44:00,3,184,79,25,22,58,101.19,62.88,0,0,0,0,0,0,0,0,0,34,45,56,37,12,True,15,200109898,15
2022-01-27,05:59:00,3,207,92,31,17,67,98.29,61.08,0,0,0,0,0,1,0,1,0,52,46,62,39,6,True,15,200109898,15
2022-01-27,06:14:00,3,283,131,41,27,84,99.30,61.70,0,0,0,1,0,0,0,1,7,50,57,101,62,4,True,15,200109898,15
2022-01-27,06:29:00,3,292,131,42,35,84,97.73,60.73,0,0,0,0,0,0,0,1,4,68,76,90,48,5,True,15,200109898,15
2022-01-27,06:44:00,3,325,165,45,41,74,98.22,61.03,0,0,0,0,0,0,0,0,5,58,92,121,49,0,True,15,200109898,15
2022-01-27,06:59:00,3,365,183,55,46,81,98.21,61.03,0,0,0,0,0,0,0,1,10,77,80,134,55,8,True,15,200109898,15
2022-01-27,07:14:00,3,404,219,56,40,89,95.68,59.46,0,0,0,0,0,0,0,3,10,97,115,137,41,1,True,15,200109898,15
2022-01-27,07:29:00,3,465,256,67,52,90,93.43,58.05,0,0,0,0,0,0,0,8,37,121,92,185,21,1,True,15,200109898,15
2022-01-27,07:44:00,3,419,242,49,50,78,96.60,60.03,0,0,0,0,0,0,0,1,10,96,106,162,41,3,True,15,200109898,15
2022-01-27,07:59:00,3,484,288,57,53,86,97.33,60.48,0,0,0,0,0,0,0,0,2,117,133,164,61,7,True,15,200109898,15
2022-01-27,08:14:00,3,406,253,51,42,60,99.43,61.78,0,0,0,0,0,0,0,0,10,60,104,157,71,4,True,15,200109898,15
2022-01-27,08:29:00,3,377,237,46,31,63,101.35,62.98,0,0,0,0,0,0,1,2,3,46,86,144,92,3,True,15,200109898,15
2022-01-27,08:44:00,3,405,255,34,38,78,101.15,62.85,0,0,0,0,0,0,0,2,3,56,84,170,84,6,True,15,200109898,15
2022-01-27,08:59:00,3,341,189,29,33,90,98.18,61.01,0,0,0,0,0,0,0,0,5,71,85,125,53,2,True,15,200109898,15
2022-01-27,09:14:00,3,336,192,30,35,79,96.31,59.85,0,0,0,0,0,0,1,0,11,86,85,102,45,6,True,15,200109898,15
2022-01-27,09:29:00,3,319,176,34,37,72,99.47,61.81,0,0,0,0,0,0,0,0,3,59,80,110,65,2,True,15,200109898,15
2022-01-27,09:44:00,3,303,159,31,35,78,98.83,61.41,0,0,0,0,0,0,0,1,1,54,82,116,47,2,True,15,200109898,15
2022-01-27,09:59:00,3,282,153,22,24,83,98.20,61.02,0,0,0,0,0,0,0,0,3,59,77,95,44,4,True,15,200109898,15
2022-01-27,10:14:00,3,295,157,24,34,80,101.21,62.89,0,0,0,0,0,0,0,0,5,36,79,100,67,8,True,15,200109898,15
2022-01-27,10:29:00,3,326,174,32,33,87,100.63,62.53,0,0,0,0,0,0,0,0,2,52,76,129,55,12,True,15,200109898,15
2022-01-27,10:44:00,3,313,176,31,27,79,98.45,61.17,0,0,0,1,0,0,0,0,7,68,60,114,58,5,True,15,200109898,15
2022-01-27,10:59:00,3,316,182,25,24,85,98.96,61.49,0,0,0,0,0,0,0,4,7,63,68,98,72,4,True,15,200109898,15
2022-01-27,11:14:00,3,299,174,28,27,70,97.80,60.77,0,0,0,0,0,0,0,0,17,59,67,98,53,5,True,15,200109898,15
2022-01-27,11:29:00,3,366,210,32,32,92,95.45,59.31,0,0,0,0,0,0,0,1,10,107,88,116,42,2,True,15,200109898,15
2022-01-27,11:44:00,3,343,185,33,32,93,97.49,60.58,0,0,0,0,1,0,0,5,7,67,90,109,57,7,True,15,200109898,15
2022-01-27,11:59:00,3,332,190,31,29,82,100.86,62.67,0,0,0,0,0,0,0,0,2,54,86,104,76,10,True,15,200109898,15
2022-01-27,12:14:00,3,295,173,22,23,77,100.55,62.48,0,0,0,0,0,0,0,1,4,45,64,116,60,5,True,15,200109898,15
2022-01-27,12:29:00,3,356,206,31,24,95,98.36,61.12,0,0,0,0,0,0,0,1,5,63,111,112,57,7,True,15,200109898,15
2022-01-27,12:44:00,3,306,159,27,29,91,99.79,62.01,0,0,0,0,0,0,0,0,7,48,87,93,60,11,True,15,200109898,15
2022-01-27,12:59:00,3,316,188,23,19,86,100.21,62.27,0,0,0,0,0,0,0,0,5,47,87,102,70,5,True,15,200109898,15
2022-01-27,13:14:00,3,358,203,26,33,96,99.83,62.03,0,0,0,0,0,0,0,0,3,81,72,114,79,9,True,15,200109898,15
2022-01-27,13:29:00,3,316,190,16,29,81,99.34,61.73,0,0,0,0,0,0,0,0,6,57,80,105,64,4,True,15,200109898,15
2022-01-27,13:44:00,3,352,199,35,27,91,100.76,62.61,0,0,0,0,0,0,0,0,3,63,70,136,69,11,True,15,200109898,15
2022-01-27,13:59:00,3,331,195,17,36,83,99.18,61.63,0,0,0,0,0,0,0,0,4,55,105,97,62,8,True,15,200109898,15
2022-01-27,14:14:00,3,363,236,19,19,89,102.46,63.67,0,0,0,0,0,0,0,1,1,49,80,128,89,15,True,15,200109898,15
2022-01-27,14:29:00,3,343,207,24,33,79,100.37,62.37,0,0,0,0,0,0,0,1,7,61,73,115,74,12,True,15,200109898,15
2022-01-27,14:44:00,3,352,220,36,27,69,101.88,63.31,0,0,0,0,0,0,0,3,4,45,71,133,88,8,True,15,200109898,15
2022-01-27,14:59:00,3,332,203,29,35,65,102.92,63.95,0,0,0,0,0,1,0,0,6,48,50,122,88,17,True,15,200109898,15
2022-01-27,15:14:00,3,347,193,37,32,85,100.37,62.37,0,0,0,0,0,0,0,1,3,71,63,125,75,9,True,15,200109898,15
2022-01-27,15:29:00,3,387,253,36,26,72,101.71,63.20,0,0,0,0,0,0,0,0,5,60,76,137,104,5,True,15,200109898,15
2022-01-27,15:44:00,3,363,240,21,23,79,103.85,64.53,0,0,0,0,0,0,0,0,3,36,63,158,88,15,True,15,200109898,15
2022-01-27,15:59:00,3,345,212,26,26,81,99.48,61.82,0,0,0,0,1,0,0,0,11,63,80,101,77,12,True,15,200109898,15
2022-01-27,16:14:00,3,447,302,39,10,96,98.38,61.13,0,0,0,0,0,0,0,2,11,87,118,142,74,13,True,15,200109898,15
2022-01-27,16:29:00,3,404,286,16,16,86,99.59,61.88,0,0,0,0,0,0,0,0,8,101,70,115,99,11,True,15,200109898,15
2022-01-27,16:44:00,3,383,260,40,19,64,100.66,62.55,0,0,0,0,0,0,0,0,7,65,85,126,92,8,True,15,200109898,15
2022-01-27,16:59:00,3,399,286,20,15,78,98.48,61.20,0,0,0,0,0,0,0,5,23,73,82,118,85,13,True,15,200109898,15
2022-01-27,17:14:00,3,446,321,28,16,81,98.11,60.96,0,0,0,0,0,0,0,2,22,67,113,170,65,7,True,15,200109898,15
2022-01-27,17:29:00,3,346,233,25,17,71,99.31,61.71,0,0,0,1,0,0,0,0,6,57,76,142,58,6,True,15,200109898,15
2022-01-27,17:44:00,3,310,204,17,24,65,101.14,62.85,0,0,0,0,0,0,0,0,5,56,49,124,68,8,True,15,200109898,15
2022-01-27,17:59:00,3,329,215,26,10,78,97.06,60.31,0,0,0,0,0,0,0,0,5,77,109,81,45,12,True,15,200109898,15
2022-01-27,18:14:00,3,343,247,21,18,57,102.54,63.72,0,0,0,1,0,0,0,0,4,40,61,140,87,10,True,15,200109898,15
2022-01-27,18:29:00,3,300,219,11,11,59,102.91,63.95,0,0,0,0,0,0,0,0,7,42,39,125,76,11,True,15,200109898,15
2022-01-27,18:44:00,3,236,164,14,17,41,104.40,64.87,0,0,0,0,0,0,0,0,2,23,43,92,64,12,True,15,200109898,15
2022-01-27,18:59:00,3,240,160,16,9,55,104.17,64.73,0,0,0,0,0,0,0,0,3,28,43,87,61,18,True,15,200109898,15
2022-01-27,19:14:00,3,228,142,15,16,55,102.02,63.39,0,0,0,0,0,0,0,0,2,42,38,77,62,7,True,15,200109898,15
2022-01-27,19:29:00,3,210,143,15,9,43,104.53,64.96,0,0,0,0,0,0,0,0,4,33,23,67,72,11,True,15,200109898,15
2022-01-27,19:44:00,3,199,127,14,10,48,104.19,64.74,0,0,0,0,0,0,0,0,2,26,47,45,62,17,True,15,200109898,15
2022-01-27,19:59:00,3,154,102,14,9,29,104.73,65.08,0,0,0,0,0,0,0,0,1,19,29,50,40,15,True,15,200109898,15
2022-01-27,20:14:00,3,139,82,5,17,35,102.95,63.97,0,0,0,0,0,0,0,0,1,23,23,47,39,6,True,15,200109898,15
2022-01-27,20:29:00,3,139,90,5,9,35,103.47,64.30,0,0,0,0,0,0,0,0,5,20,21,42,41,10,True,15,200109898,15
2022-01-27,20:44:00,3,119,66,11,8,34,103.39,64.24,0,0,0,0,0,0,0,0,1,17,23,39,31,8,True,15,200109898,15
2022-01-27,20:59:00,3,118,63,15,6,34,98.92,61.47,0,1,0,0,0,0,0,0,2,15,28,37,28,7,True,15,200109898,15
2022-01-27,21:14:00,3,116,67,9,5,35,101.49,63.07,0,0,0,0,0,0,0,1,0,20,22,40,31,2,True,15,200109898,15
2022-01-27,21:29:00,3,119,70,7,3,39,101.69,63.19,0,0,0,0,0,0,0,0,2,20,24,40,25,8,True,15,200109898,15
2022-01-27,21:44:00,3,131,68,16,7,40,100.72,62.58,0,0,0,0,0,0,2,0,1,26,29,30,33,10,True,15,200109898,15
2022-01-27,21:59:00,3,90,47,8,3,32,101.88,63.30,0,0,0,0,0,0,0,0,0,16,20,27,23,4,True,15,200109898,15
2022-01-27,22:14:00,3,96,61,6,6,23,101.63,63.15,0,0,0,0,0,0,0,1,3,16,12,34,28,2,True,15,200109898,15
2022-01-27,22:29:00,3,67,37,4,4,22,102.45,63.66,0,0,0,0,0,0,0,0,0,16,8,21,17,5,True,15,200109898,15
2022-01-27,22:44:00,3,76,40,8,4,24,102.73,63.83,0,0,0,0,0,0,0,0,1,10,18,23,19,5,True,15,200109898,15
2022-01-27,22:59:00,3,38,22,2,3,11,103.34,64.22,0,0,0,0,0,0,0,0,0,6,8,12,8,4,True,15,200109898,15
2022-01-27,23:14:00,3,56,21,6,2,27,96.92,60.23,0,0,0,0,0,0,0,0,3,16,13,10,11,3,True,15,200109898,15
2022-01-27,23:29:00,3,62,30,5,7,20,100.87,62.68,0,0,0,0,0,0,0,0,2,9,14,22,11,4,True,15,200109898,15
2022-01-27,23:44:00,3,42,17,3,5,17,97.67,60.69,0,0,0,0,0,0,0,0,2,9,10,12,9,0,True,15,200109898,15
2022-01-27,23:59:00,3,43,22,2,3,16,100.87,62.68,0,0,0,0,0,0,0,0,0,8,13,10,8,4,True,15,200109898,15
2022-01-28,00:14:00,4,36,17,4,2,13,102.50,63.69,0,0,0,0,0,0,0,0,0,2,12,13,8,1,True,15,200109898,15
2022-01-28,00:29:00,4,42,13,2,2,25,94.99,59.02,0,0,0,0,0,0,0,0,1,12,14,9,6,0,True,15,200109898,15
2022-01-28,00:44:00,4,39,13,3,1,22,95.04,59.06,0,0,0,0,0,0,0,1,0,13,10,9,4,2,True,15,200109898,15
2022-01-28,00:59:00,4,33,11,2,6,14,97.91,60.84,0,0,0,0,0,0,0,0,1,5,11,12,2,2,True,15,200109898,15
2022-01-28,01:14:00,4,29,12,1,1,15,97.23,60.42,0,0,0,0,0,0,0,1,0,6,9,6,7,0,True,15,200109898,15
2022-01-28,01:29:00,4,30,8,2,2,18,96.02,59.67,0,0,0,0,0,0,0,0,1,9,9,5,4,2,True,15,200109898,15
2022-01-28,01:44:00,4,28,9,2,2,15,96.20,59.78,0,0,0,0,0,0,0,0,3,7,7,4,4,3,True,15,200109898,15
2022-01-28,01:59:00,4,24,4,0,1,19,92.57,57.52,0,0,0,0,0,0,0,0,0,6,14,3,1,0,True,15,200109898,15
2022-01-28,02:14:00,4,30,6,1,2,21,92.68,57.59,0,0,0,0,0,0,0,0,1,8,15,4,1,1,True,15,200109898,15
2022-01-28,02:29:00,4,34,7,2,4,21,92.90,57.73,0,0,0,0,0,0,0,0,1,11,13,6,3,0,True,15,200109898,15
2022-01-28,02:44:00,4,34,12,2,1,19,93.27,57.96,0,0,0,0,0,0,0,0,1,13,10,6,3,1,True,15,200109898,15
2022-01-28,02:59:00,4,33,6,1,6,20,96.56,60.00,0,0,0,0,0,0,0,0,1,5,14,9,3,1,True,15,200109898,15
2022-01-28,03:14:00,4,32,6,2,10,14,92.92,57.74,0,0,0,0,0,0,0,0,1,11,10,8,2,0,True,15,200109898,15
2022-01-28,03:29:00,4,44,9,1,9,25,93.69,58.22,0,0,0,0,0,0,0,0,1,15,15,8,4,1,True,15,200109898,15
2022-01-28,03:44:00,4,44,5,8,14,17,101.08,62.81,0,0,0,0,0,0,0,0,0,14,7,8,8,7,True,15,200109898,15
2022-01-28,03:59:00,4,50,8,7,7,28,95.16,59.13,0,0,0,0,0,0,0,0,0,12,21,13,3,1,True,15,200109898,15
2022-01-28,04:14:00,4,49,8,2,9,30,92.05,57.20,0,0,0,0,0,0,0,0,0,21,17,7,4,0,True,15,200109898,15
2022-01-28,04:29:00,4,55,15,8,8,24,96.53,59.98,0,0,0,0,0,0,0,0,0,17,15,14,7,2,True,15,200109898,15
2022-01-28,04:44:00,4,93,22,10,17,44,97.60,60.64,0,0,0,0,0,0,0,1,3,18,25,28,17,1,True,15,200109898,15
2022-01-28,04:59:00,4,88,22,3,12,51,95.63,59.42,0,0,0,0,0,0,0,0,3,24,30,14,15,2,True,15,200109898,15
2022-01-28,05:14:00,4,116,38,13,13,52,98.29,61.08,0,0,0,0,0,0,0,0,1,30,31,24,29,1,True,15,200109898,15
2022-01-28,05:29:00,4,118,39,10,14,55,94.88,58.96,0,0,0,1,0,0,0,0,2,30,35,34,15,1,True,15,200109898,15
2022-01-28,05:44:00,4,165,68,16,28,53,99.62,61.90,0,0,0,0,0,0,1,0,2,29,46,48,30,9,True,15,200109898,15
2022-01-28,05:59:00,4,182,73,16,24,69,99.17,61.62,0,0,0,0,0,0,0,1,2,38,44,53,42,2,True,15,200109898,15
2022-01-28,06:14:00,4,216,104,33,20,59,100.54,62.47,0,0,0,0,0,0,0,1,4,34,49,76,44,8,True,15,200109898,15
2022-01-28,06:29:00,4,246,108,38,23,77,98.65,61.30,0,0,0,0,0,0,0,1,1,49,65,85,43,2,True,15,200109898,15
2022-01-28,06:44:00,4,299,141,54,29,75,99.39,61.76,0,0,0,0,0,0,0,0,4,44,75,133,40,3,True,15,200109898,15
2022-01-28,06:59:00,4,322,172,43,37,70,99.48,61.82,0,0,0,0,0,1,0,0,5,66,67,108,68,7,True,15,200109898,15
2022-01-28,07:14:00,4,337,189,38,39,71,99.72,61.97,0,0,0,0,0,0,0,0,10,59,74,120,64,10,True,15,200109898,15
2022-01-28,07:29:00,4,343,203,33,39,68,99.28,61.69,0,0,0,0,0,0,0,0,2,71,64,152,50,4,True,15,200109898,15
2022-01-28,07:44:00,4,377,215,45,49,68,99.55,61.86,0,0,0,0,0,0,1,0,6,65,79,158,63,5,True,15,200109898,15
2022-01-28,07:59:00,4,317,190,40,35,52,103.91,64.57,0,0,0,0,0,0,0,0,0,41,52,122,94,8,True,15,200109898,15
2022-01-28,08:14:00,4,301,177,42,28,54,100.58,62.50,0,0,0,0,0,0,0,2,6,39,66,122,63,3,True,15,200109898,15
2022-01-28,08:29:00,4,348,210,54,29,55,100.69,62.57,0,0,0,0,0,0,1,0,6,47,81,136,68,9,True,15,200109898,15
2022-01-28,08:44:00,4,323,197,36,27,63,101.67,63.18,0,0,0,1,0,0,0,0,2,54,51,128,75,12,True,15,200109898,15
2022-01-28,08:59:00,4,298,178,41,27,52,103.37,64.23,0,0,0,0,0,0,0,1,1,37,56,109,85,9,True,15,200109898,15
2022-01-28,09:14:00,4,243,142,19,28,54,102.10,63.45,0,0,0,0,0,0,0,0,0,37,49,93,57,7,True,15,200109898,15
2022-01-28,09:29:00,4,287,167,24,30,66,99.76,61.99,0,0,0,0,0,0,0,2,8,41,76,93,59,8,True,15,200109898,15
2022-01-28,09:44:00,4,305,196,27,29,53,102.92,63.95,0,0,0,0,0,0,0,0,4,45,56,99,91,10,True,15,200109898,15
2022-01-28,09:59:00,4,265,154,19,28,64,100.56,62.49,0,0,0,0,0,0,0,1,8,48,48,88,63,9,True,15,200109898,15
2022-01-28,10:14:00,4,308,190,29,16,73,100.42,62.40,0,0,0,0,0,0,1,2,6,44,61,125,65,4,True,15,200109898,15
2022-01-28,10:29:00,4,332,189,29,26,88,98.32,61.10,0,0,0,1,0,0,1,0,6,56,84,127,54,3,True,15,200109898,15
2022-01-28,10:44:00,4,327,212,28,28,59,102.06,63.42,0,0,0,0,0,0,0,1,2,49,65,119,80,11,True,15,200109898,15
2022-01-28,10:59:00,4,345,238,20,30,57,102.50,63.69,0,0,0,0,0,0,0,0,2,39,83,124,89,8,True,15,200109898,15
2022-01-28,11:14:00,4,360,231,30,34,65,100.85,62.67,0,0,0,0,0,0,0,0,3,48,81,159,64,5,True,15,200109898,15
2022-01-28,11:29:00,4,343,229,27,22,65,100.38,62.37,0,0,0,0,0,0,0,1,3,43,86,149,56,5,True,15,200109898,15
2022-01-28,11:44:00,4,370,242,20,22,86,99.38,61.75,0,0,0,0,0,1,0,0,4,70,82,142,62,9,True,15,200109898,15
2022-01-28,11:59:00,4,370,252,20,28,70,99.75,61.98,0,0,0,0,0,0,1,0,4,65,86,137,71,6,True,15,200109898,15
2022-01-28,12:14:00,4,409,259,35,24,91,98.50,61.20,0,0,0,0,0,0,1,5,10,67,105,142,71,8,True,15,200109898,15
2022-01-28,12:29:00,4,423,289,31,18,85,97.73,60.73,0,0,0,0,0,0,0,4,16,80,101,148,68,6,True,15,200109898,15
2022-01-28,12:44:00,4,374,248,34,33,59,95.43,59.30,0,0,0,0,0,0,0,6,18,88,91,124,43,4,True,15,200109898,15
2022-01-28,12:59:00,4,426,286,36,34,70,99.02,61.53,0,0,0,0,0,0,0,1,12,70,117,138,77,11,True,15,200109898,15
2022-01-28,13:14:00,4,405,267,24,26,88,100.50,62.45,0,0,0,0,0,0,0,3,9,52,83,178,71,9,True,15,200109898,15
2022-01-28,13:29:00,4,408,267,27,34,80,102.11,63.45,0,0,0,0,0,0,0,0,8,52,73,174,87,14,True,15,200109898,15
2022-01-28,13:44:00,4,412,285,32,27,68,97.22,60.41,0,0,0,1,0,5,8,3,15,58,78,155,82,7,True,15,200109898,15
2022-01-28,13:59:00,4,137,86,7,12,32,99.70,61.96,0,0,0,0,0,0,0,0,3,30,25,47,27,5,True,15,200109898,15
2022-01-28,14:14:00,4,614,435,48,41,90,69.83,43.39,0,0,0,0,4,72,156,97,83,95,73,33,1,0,True,15,200109898,15
2022-01-28,14:29:00,4,402,279,36,15,72,100.51,62.45,0,0,0,0,0,0,0,1,6,71,94,122,97,11,True,15,200109898,15
2022-01-28,14:44:00,4,421,298,26,29,68,102.39,63.62,0,0,0,0,0,0,1,0,3,56,68,191,89,13,True,15,200109898,15
2022-01-28,14:59:00,4,449,314,45,29,61,101.01,62.77,0,0,0,0,0,0,0,0,2,77,84,186,93,7,True,15,200109898,15
2022-01-28,15:14:00,4,454,330,36,32,56,103.22,64.14,0,0,0,0,0,0,0,0,6,46,71,214,110,7,True,15,200109898,15
2022-01-28,15:29:00,4,391,288,31,13,59,103.52,64.33,0,0,0,0,0,0,0,0,4,42,75,155,97,18,True,15,200109898,15
2022-01-28,15:44:00,4,417,310,25,23,59,99.68,61.94,0,0,0,0,1,0,0,1,7,73,93,147,88,7,True,15,200109898,15
2022-01-28,15:59:00,4,417,310,32,27,48,104.52,64.95,0,0,0,0,0,0,0,0,4,45,52,183,124,9,True,15,200109898,15
2022-01-28,16:14:00,4,466,353,37,29,47,103.40,64.25,0,0,0,0,0,0,0,0,7,61,63,195,128,12,True,15,200109898,15
2022-01-28,16:29:00,4,359,280,26,14,39,106.15,65.96,0,0,0,0,0,0,0,0,4,29,40,157,113,16,True,15,200109898,15
2022-01-28,16:44:00,4,434,325,32,19,58,100.48,62.44,0,0,0,0,0,0,0,1,8,63,83,199,72,8,True,15,200109898,15
2022-01-28,16:59:00,4,353,274,27,11,41,103.24,64.15,0,0,1,0,0,0,0,0,4,45,43,151,96,13,True,15,200109898,15
2022-01-28,17:14:00,4,392,310,21,17,44,101.97,63.37,0,0,0,0,0,0,2,3,13,41,50,184,91,8,True,15,200109898,15
2022-01-28,17:29:00,4,389,308,18,20,43,102.31,63.58,0,0,0,0,0,0,0,0,4,47,71,171,92,4,True,15,200109898,15
2022-01-28,17:44:00,4,358,283,20,12,43,101.30,62.95,0,0,0,0,0,0,0,0,9,48,66,155,70,10,True,15,200109898,15
2022-01-28,17:59:00,4,375,303,16,14,42,103.01,64.01,0,0,0,0,0,0,0,0,4,43,49,196,71,12,True,15,200109898,15
2022-01-28,18:14:00,4,342,272,16,12,42,104.16,64.72,0,0,0,0,0,0,0,0,5,39,57,115,123,3,True,15,200109898,15
2022-01-28,18:29:00,4,322,253,15,14,40,103.43,64.27,0,0,0,0,0,0,0,0,1,38,52,143,80,8,True,15,200109898,15
2022-01-28,18:44:00,4,280,227,18,8,27,103.61,64.39,0,0,1,0,0,0,0,2,4,28,27,133,71,14,True,15,200109898,15
2022-01-28,18:59:00,4,290,227,14,12,37,103.97,64.61,0,0,0,0,0,0,0,0,6,34,41,114,83,12,True,15,200109898,15
2022-01-28,19:14:00,4,275,213,14,13,35,106.09,65.93,0,0,0,0,0,2,0,0,1,31,33,92,92,24,True,15,200109898,15
2022-01-28,19:29:00,4,254,190,17,16,31,105.74,65.71,0,0,0,0,0,0,0,1,2,20,33,110,75,13,True,15,200109898,15
2022-01-28,19:44:00,4,196,153,8,8,27,106.87,66.41,0,0,0,0,0,0,0,0,1,16,26,75,65,13,True,15,200109898,15
2022-01-28,19:59:00,4,184,142,7,12,23,107.46,66.77,0,0,0,0,0,0,0,0,1,14,24,64,72,9,True,15,200109898,15
2022-01-28,20:14:00,4,155,110,8,4,33,106.11,65.94,0,0,0,0,0,0,0,0,0,20,25,44,52,14,True,15,200109898,15
2022-01-28,20:29:00,4,163,124,5,5,29,106.25,66.02,0,0,0,0,0,0,0,0,0,13,26,61,57,6,True,15,200109898,15
2022-01-28,20:44:00,4,145,107,11,5,22,107.65,66.89,0,0,0,0,0,0,0,0,4,12,13,50,53,13,True,15,200109898,15
2022-01-28,20:59:00,4,145,99,13,10,23,106.03,65.89,0,0,0,0,0,0,0,0,2,21,11,51,49,11,True,15,200109898,15
2022-01-28,21:14:00,4,119,82,10,4,23,106.25,66.02,0,0,0,0,0,0,0,1,0,12,17,40,40,9,True,15,200109898,15
2022-01-28,21:29:00,4,96,67,7,2,20,102.08,63.43,0,0,0,0,1,0,0,0,1,13,17,32,28,4,True,15,200109898,15
2022-01-28,21:44:00,4,97,68,4,3,22,101.07,62.80,0,0,0,0,0,0,0,0,1,17,18,38,20,3,True,15,200109898,15
2022-01-28,21:59:00,4,85,54,5,6,20,101.16,62.86,0,0,0,0,0,0,0,0,2,12,19,32,15,5,True,15,200109898,15
2022-01-28,22:14:00,4,84,53,4,6,21,101.25,62.92,0,0,0,0,0,0,0,2,1,14,12,33,16,6,True,15,200109898,15
2022-01-28,22:29:00,4,69,36,5,3,25,99.58,61.88,0,0,0,0,1,0,0,1,0,18,6,23,12,8,True,15,200109898,15
2022-01-28,22:44:00,4,65,33,7,2,23,102.54,63.72,0,0,0,0,0,0,0,0,0,7,18,22,15,3,True,15,200109898,15
2022-01-28,22:59:00,4,63,32,2,7,22,97.93,60.85,0,0,0,0,0,0,1,2,0,17,11,15,10,7,True,15,200109898,15
2022-01-28,23:14:00,4,46,28,3,3,12,101.00,62.76,0,0,0,0,1,0,0,0,1,8,6,13,12,5,True,15,200109898,15
2022-01-28,23:29:00,4,51,29,2,6,14,103.53,64.33,0,0,0,0,0,0,0,1,0,11,3,18,12,6,True,15,200109898,15
2022-01-28,23:44:00,4,41,21,2,0,18,99.48,61.82,0,0,0,0,0,0,0,0,0,11,10,11,3,6,True,15,200109898,15
2022-01-28,23:59:00,4,38,19,2,3,14,99.27,61.68,0,0,0,0,0,0,0,0,1,11,4,11,11,0,True,15,200109898,15
2022-01-29,00:14:00,5,37,22,2,4,9,103.99,64.62,0,0,0,0,0,0,0,0,0,4,10,10,10,3,True,15,200109898,15
2022-01-29,00:29:00,5,27,10,2,4,11,99.69,61.94,0,0,0,0,0,0,0,0,0,5,8,8,5,1,True,15,200109898,15
2022-01-29,00:44:00,5,19,7,2,3,7,102.77,63.86,0,0,0,0,0,0,0,0,0,4,3,6,4,2,True,15,200109898,15
2022-01-29,00:59:00,5,35,13,1,2,19,94.45,58.69,0,0,0,0,0,0,0,1,0,9,14,7,2,2,True,15,200109898,15
2022-01-29,01:14:00,5,31,10,2,4,15,96.45,59.94,0,0,0,0,0,0,0,0,1,5,13,8,3,1,True,15,200109898,15
2022-01-29,01:29:00,5,29,8,4,3,14,97.45,60.55,0,0,0,0,0,0,0,0,1,6,10,7,2,3,True,15,200109898,15
2022-01-29,01:44:00,5,28,9,5,4,10,95.78,59.52,0,0,0,0,0,0,0,0,2,7,7,8,2,2,True,15,200109898,15
2022-01-29,01:59:00,5,32,7,4,5,16,97.01,60.28,0,0,0,0,0,0,0,0,2,7,8,11,0,4,True,15,200109898,15
2022-01-29,02:14:00,5,28,5,2,3,18,94.74,58.87,0,0,0,0,0,0,0,0,0,10,10,3,4,1,True,15,200109898,15
2022-01-29,02:29:00,5,30,12,2,4,12,99.99,62.13,0,0,0,0,0,0,0,0,1,3,9,12,3,2,True,15,200109898,15
2022-01-29,02:44:00,5,20,3,0,1,16,90.75,56.39,0,0,0,0,0,0,0,0,0,9,8,2,1,0,True,15,200109898,15
2022-01-29,02:59:00,5,25,7,2,2,14,93.74,58.25,0,0,0,0,0,0,0,0,0,10,6,7,2,0,True,15,200109898,15
